Start,End,Purity
11679986,11680012,1
11760813,11760857,0.911111111111
11770621,11770645,0.92
11770977,11771005,0.931034482759
11771021,11771050,0.966666666667
11771066,11771098,0.909090909091
11778292,11778318,0.925925925926
11849305,11849330,0.923
11858855,11858892,0.973684210526
11860137,11860183,0.978723404255
11926100,11926124,0.96
11934042,11934068,0.925925925926
11935515,11935539,0.92
11988089,11988113,0.92
12021394,12021428,0.914285714286
12062253,12062326,0.918918918919
12062359,12062401,1
12062428,12062624,0.92
12062650,12062676,1
12062683,12062712,1
12062719,12062816,0.969387755102
12062826,12062902,0.9375
12232636,12232662,0.962962962963
12234052,12234077,0.923
12617515,12617546,0.90625
12617786,12617815,0.933333333333
12643018,12643043,0.923
12643449,12643474,1
12645250,12645274,0.96
12645284,12645310,0.928571428571
12829383,12829423,0.902
12883993,12884024,0.906
12943151,12943182,0.906
13054258,13054289,0.906
13060271,13060302,1
13153792,13153821,0.9
13166494,13166524,0.935483870968
13174656,13174685,0.933333333333
13227200,13227225,0.923
13227725,13227754,0.9
13258610,13258639,0.933333333333
13317783,13317812,0.933333333333
13373297,13373322,0.923
13415802,13415826,1
13415846,13415870,0.92
13512915,13512939,0.92
15437822,15437850,0.931034482759
15455133,15455174,0.97619047619
15456362,15456392,0.935
15456433,15456458,0.923
15474610,15474637,1
15475794,15475827,0.911764705882
15517866,15517890,0.96
15585546,15585575,0.933
15586051,15586093,1
15684511,15684543,0.909090909091
15741921,15741946,0.961538461538
15807575,15807601,0.926
15847934,15847981,0.916666666667
15945136,15945173,0.921052631579
16002979,16003004,0.923076923077
16003483,16003509,0.962962962963
16004714,16004743,0.9
16044352,16044383,0.9375
16238459,16238486,0.964285714286
16316171,16316200,0.9
16403476,16403506,0.935483870968
16411790,16411822,0.909090909091
16673936,16673964,1
16733500,16733540,0.951219512195
16920069,16920094,0.928571428571
16934889,16934917,0.931
16935415,16935439,1
16999381,16999405,1
17000943,17000967,0.92
17001435,17001463,0.931
17045612,17045636,0.92
17203564,17203596,0.909090909091
17581310,17581337,0.964285714286
17823727,17823751,0.96
18106299,18106330,0.96875
18106988,18107022,0.914285714286
18108985,18109014,0.966666666667
18630808,18630838,0.935483870968
18631152,18631184,0.909090909091
18911512,18911556,0.955555555556
18913809,18913834,0.923
18956230,18956254,0.96
18957601,18957626,1
19225427,19225451,0.92
19250219,19250247,1
19315709,19315752,0.909090909091
19316359,19316397,0.925
19316912,19316936,0.96
19450145,19450194,0.9
19486686,19486715,0.9
19596229,19596254,0.923
19641964,19641998,0.914
19642751,19642777,1
19644743,19644767,0.92
19881455,19881482,0.964
19922760,19922790,0.903225806452
19978978,19979006,0.931034482759
20119667,20119692,0.962
20179213,20179237,1
20309913,20309961,0.918367346939
20486006,20486035,0.9
20553764,20553791,0.964285714286
20587491,20587515,0.92
20774344,20774383,0.925
20777287,20777316,0.9
21003164,21003189,0.961538461538
21273342,21273382,0.952380952381
21281196,21281231,0.916666666667
21291970,21292002,0.909
21345889,21345923,0.944444444444
21346179,21346219,0.926829268293
21552085,21552120,0.944444444444
21552480,21552506,0.925925925926
21554793,21554885,0.927083333333
21554908,21554938,0.935
21653547,21653608,0.921875
21653635,21653667,0.909090909091
21757596,21757626,0.903225806452
21758185,21758223,0.975
21758186,21758224,0.975
21838138,21838162,0.96
21840125,21840156,0.906
21938107,21938132,0.961538461538
21976183,21976208,0.962
21979434,21979469,0.916666666667
22005886,22005917,0.9375
22006721,22006748,0.928571428571
22079127,22079156,0.933333333333
22143155,22143189,0.943
22643385,22643417,0.939393939394
22644059,22644090,0.90625
22658726,22658760,0.914285714286
22658849,22658879,0.935483870968
22658890,22658926,0.919
22658934,22658973,0.9
22659042,22659082,0.951219512195
22659125,22659152,0.964285714286
22659232,22659264,0.909
22659293,22659328,1
22659351,22659399,0.938775510204
22659564,22659590,0.926
23015437,23015473,0.918918918919
23017182,23017244,0.952380952381
23425181,23425227,0.9375
23485827,23485853,0.925925925926
23531237,23531266,0.9
23628027,23628055,0.931034482759
23628695,23628722,0.964
23629676,23629724,0.960784313725
23784231,23784258,0.964285714286
23786622,23786648,0.926
23825725,23825768,0.931818181818
23826767,23826808,0.977272727273
23869232,23869256,0.92
23869703,23869728,0.923076923077
23876200,23876224,0.96
24067261,24067387,0.96062992126
24067392,24067448,0.964912280702
24171251,24171276,0.923
24186663,24186692,0.933
24187287,24187316,0.966666666667
24188359,24188399,0.928571428571
24189199,24189235,0.972972972973
24390740,24390769,0.933333333333
24402746,24402782,0.918918918919
24456751,24456777,0.962962962963
24593858,24593910,0.943396226415
24745494,24745520,0.962962962963
25402180,25402212,0.969696969697
25402798,25402822,0.964285714286
25402799,25402825,1
25411092,25411125,0.912
25412716,25412742,1
25616753,25616783,0.903
25800291,25800315,0.92
25812569,25812611,0.93023255814
25825330,25825354,0.92
25860897,25860942,0.934782608696
26069309,26069337,0.931034482759
26160085,26160109,0.96
26256930,26256957,0.964285714286
26280496,26280521,0.923076923077
26299512,26299536,0.96
26302363,26302393,0.967741935484
26316123,26316151,0.931034482759
26317067,26317091,0.92
26344160,26344189,0.9
26347285,26347309,1
26347463,26347501,0.923076923077
26369250,26369277,0.929
26369995,26370023,1
26375871,26375895,0.92
26409287,26409316,0.966666666667
26410380,26410417,0.973684210526
26431124,26431152,0.9375
26446688,26446715,0.964
26557763,26557816,0.962962962963
26695990,26696015,0.962
26826953,26826983,0.967741935484
26830767,26830800,0.971
26893521,26893550,0.9
26901391,26901422,0.9375
26915018,26915043,0.923
26915060,26915086,0.963
26920765,26920792,0.929
26924869,26924898,0.9
26993578,26993603,0.923076923077
26994438,26994462,0.92
27013705,27013733,0.965517241379
27066018,27066044,1
27260081,27260112,0.9375
27343589,27343619,0.935483870968
27344843,27344871,0.965517241379
27375030,27375059,0.9
27624733,27624757,0.92
27845762,27845806,0.911
27852133,27852176,0.909090909091
27870723,27870753,0.967741935484
27871485,27871509,0.96
27916276,27916309,0.912
27916591,27916635,0.933333333333
27933547,27933577,0.903225806452
27933950,27933976,0.962962962963
28038440,28038464,1
28234636,28234665,0.933333333333
28258299,28258327,0.931034482759
28329277,28329303,0.925925925926
28528835,28528864,0.9
28623034,28623063,0.9
28623488,28623514,1
28991702,28991733,0.938
28993647,28993674,0.929
29123773,29123798,1
29183382,29183408,0.962962962963
29215873,29215900,0.929
29217128,29217157,0.966666666667
29235346,29235371,0.923076923077
30908506,30908548,0.93023255814
30908596,30908622,0.926
30952981,30953006,0.966666666667
30955075,30955115,0.90243902439
31067188,31067212,0.96
31298378,31298403,0.961538461538
31317017,31317042,0.961538461538
31578242,31578276,0.971
31578433,31578459,0.963
31578656,31578684,0.966
31578998,31579024,0.963
31579079,31579104,0.923076923077
31580162,31580208,0.959183673469
31764144,31764169,0.962
32071323,32071352,0.966666666667
32071644,32071668,0.96
32107733,32107763,1
32155111,32155138,0.964285714286
32155311,32155339,0.931034482759
32155704,32155744,1
32204128,32204152,0.92
32246299,32246339,0.926829268293
32272574,32272658,0.941860465116
32272787,32272826,0.9
32273347,32273375,0.931
32360846,32360895,1
32360896,32360921,0.962
32395458,32395485,0.929
32470500,32470530,0.967741935484
32635061,32635085,0.96
32649632,32649668,0.947368421053
32963719,32963743,0.96
32966433,32966463,0.903225806452
33177040,33177079,0.925
33270441,33270474,0.911764705882
33335971,33336000,0.9
33356251,33356301,0.942307692308
33708592,33708618,0.962962962963
33710404,33710432,0.965517241379
33862344,33862400,0.965517241379
34165583,34165618,0.972
34904680,34904718,0.923076923077
35032115,35032159,0.977777777778
35092548,35092577,0.967
35092605,35092630,0.923
35455574,35455598,1
35507416,35507447,0.90625
35553711,35553743,1
35558419,35558452,0.911764705882
35642215,35642262,0.958333333333
35642827,35642852,0.923076923077
35770425,35770467,0.953488372093
35771197,35771221,0.96
35771200,35771224,0.96
35808171,35808196,1
35808343,35808367,0.92
35808460,35808484,1
35891555,35891582,0.964
35891869,35891895,0.925925925926
36085508,36085532,1
36100183,36100213,0.903225806452
36100888,36100917,1
36141959,36141986,0.964285714286
36156031,36156055,0.96
36304446,36304472,0.926
36305001,36305027,0.925925925926
36322541,36322568,0.929
36360510,36360549,1
36423028,36423052,0.92
36423875,36423900,0.923
36439506,36439532,0.926
36449840,36449873,0.911764705882
36465884,36465909,0.962
36478528,36478558,0.935
36478862,36478890,0.931034482759
37473507,37473542,0.916666666667
37474706,37474752,0.914893617021
37732858,37732907,0.96
37765675,37765723,0.918367346939
37794380,37794409,0.9
37808747,37808772,0.923076923077
37858017,37858041,0.92
37932349,37932386,0.921
38012047,38012074,0.964285714286
38046641,38046665,0.96
38859678,38859703,0.923076923077
38882298,38882376,0.9375
38882378,38882403,0.923
38883297,38883342,0.95652173913
38883303,38883345,0.953488372093
39027740,39027764,1
39027812,39027836,0.96
39301120,39301144,0.96
39331168,39331200,0.939393939394
39461792,39461818,1
39565839,39565870,0.969
39672001,39672028,0.929
39672236,39672260,0.92
39737971,39737997,0.925925925926
39742478,39742513,0.916666666667
39954831,39954860,0.9
40079385,40079414,0.9
40159910,40159934,0.92
40246797,40246834,1
40259160,40259185,0.923
40305054,40305085,0.9375
40305995,40306020,0.923
40372878,40372905,0.964
40374601,40374629,0.931034482759
40391785,40391814,0.9
40449079,40449103,0.964285714286
40478127,40478151,0.96
40783750,40783780,0.903225806452
42166112,42166145,0.970588235294
42277797,42277827,1
42280439,42280466,1
42311651,42311678,1
42379594,42379625,0.9375
42519540,42519564,0.96
42520633,42520658,0.961538461538
42520967,42520991,0.96
42765864,42765890,0.926
42818464,42818489,0.923
42831556,42831601,0.934782608696
43146727,43146753,0.925925925926
43453835,43453873,0.923076923077
43652659,43652698,0.9
43734263,43734287,0.96
43734298,43734322,0.96
43979337,43979364,1
44008688,44008718,0.935
44017370,44017411,0.97619047619
44018599,44018639,0.952380952381
44117470,44117495,0.923076923077
44211755,44211779,0.92
44324475,44324499,0.96
44625020,44625060,0.928571428571
44627036,44627064,1
44674948,44674986,0.974358974359
44745461,44745490,0.933333333333
44746880,44746905,0.928571428571
44787141,44787166,0.961538461538
44789273,44789297,0.96
44801202,44801227,0.961538461538
44823937,44823966,1
44926247,44926272,0.962
44981943,44981972,0.9
45326478,45326507,0.966666666667
45337510,45337534,0.92
45562331,45562358,0.928571428571
45611453,45611484,0.9375
45612028,45612054,0.926
45747835,45747867,1
46176710,46176734,0.92
46177372,46177396,0.92
46179965,46180006,0.952380952381
46198462,46198489,0.933333333333
46198519,46198555,0.945945945946
46202697,46202728,0.90625
46202923,46202960,0.973684210526
46261193,46261217,0.92
46272022,46272059,0.921052631579
46340062,46340086,1
46394927,46394957,0.935
46564453,46564493,0.926829268293
46581506,46581538,0.939393939394
46582189,46582220,0.9375
46584490,46584517,0.928571428571
46585250,46585309,0.933333333333
46612655,46612689,0.914
46659967,46659994,0.929
46797788,46797812,0.92
46811693,46811718,0.961538461538
47022280,47022309,0.933333333333
47024002,47024031,0.967
47191390,47191438,0.92
47225414,47225443,0.967
47305726,47305750,1
47311271,47311299,0.931034482759
47415448,47415483,0.916666666667
47997465,47997490,0.923
47997661,47997685,0.92
48102069,48102093,1
48103794,48103824,0.9375
48402142,48402170,0.931034482759
48777499,48777525,0.963
48778136,48778195,0.983
50110004,50110046,0.906976744186
50959881,50959908,0.933333333333
50961015,50961052,0.947368421053
51110962,51110988,1
51111363,51111387,0.92
51113362,51113392,0.968
51237425,51237470,0.934782608696
51322575,51322616,1
51615261,51615298,0.921
51615999,51616028,0.933333333333
51617992,51618023,0.9375
51749878,51749902,0.96
51815175,51815203,0.965517241379
51976152,51976183,1
52232729,52232754,1
52447454,52447495,0.904761904762
52448589,52448613,1
52724695,52724719,0.92
52725942,52725975,0.970588235294
52726477,52726507,0.935483870968
52842424,52842464,0.926829268293
52842589,52842616,0.928571428571
52843676,52843703,0.929
52950107,52950139,0.97
52951556,52951583,0.928571428571
53013422,53013446,1
53013880,53013913,0.970588235294
53267300,53267325,0.923076923077
53327844,53327877,0.941176470588
53328007,53328045,0.923076923077
53458066,53458111,0.95652173913
53458437,53458463,0.962962962963
53739170,53739203,0.941176470588
53839606,53839632,0.962962962963
54154379,54154445,0.970149253731
54198323,54198349,0.926
54253165,54253207,0.906976744186
54282048,54282078,0.935483870968
54406041,54406065,0.92
54406358,54406388,0.967741935484
54407746,54407777,0.9375
54651811,54651841,0.967741935484
54663686,54663712,0.962962962963
54979922,54979949,0.928571428571
54999519,54999560,1
55039873,55039900,0.933333333333
55215359,55215384,0.923076923077
56578777,56578805,0.965517241379
56578828,56578858,0.903
56579466,56579510,0.933333333333
56644146,56644173,0.964
56818460,56818504,0.955555555556
56965403,56965427,0.92
56966794,56966822,0.931
56967311,56967345,0.914285714286
58577094,58577124,0.903225806452
58578886,58578920,1
58669836,58669869,0.941
59319982,59320006,0.92
60074537,60074561,0.92
60865489,60865515,0.925925925926
61077842,61077866,0.92
61082677,61082701,0.92
61082678,61082702,0.92
61352758,61352794,0.947368421053
61952259,61952283,0.92
62205394,62205422,0.931034482759
62205422,62205448,0.925925925926
62254879,62254904,0.961538461538
62272784,62272808,0.96
62655411,62655442,0.9375
62689185,62689233,0.94
62801960,62802001,0.928571428571
63371590,63371619,1
64202265,64202304,0.975
64470380,64470405,0.961538461538
64471407,64471431,0.96
64744040,64744067,0.964285714286
64886756,64886794,0.95
65147483,65147509,0.925925925926
65188934,65188958,0.92
65189662,65189686,0.92
65190219,65190263,0.911111111111
65253164,65253197,0.941176470588
65253348,65253387,0.95
65565846,65565906,0.901639344262
66152638,66152674,0.918918918919
66153484,66153515,0.90625
66802459,66802483,0.92
66870749,66870784,0.944444444444
66872218,66872245,1
66873175,66873217,0.906976744186
66905916,66905941,0.923076923077
67128382,67128406,0.96
67167941,67167975,0.943
67326924,67326978,0.909090909091
68048020,68048054,0.942857142857
68048054,68048086,0.939393939394
68048732,68048757,0.961538461538
68193399,68193453,0.963636363636
68231542,68231567,0.923076923077
69567023,69567067,0.933333333333
69568269,69568296,0.933333333333
69569067,69569094,0.964
70204733,70204760,1
71935518,71935547,0.967
72282595,72282627,1
72282939,72282981,0.93023255814
74747637,74747664,0.928571428571
74747758,74747782,0.92
75795179,75795210,0.9375
76868592,76868628,0.972972972973
77219712,77219754,0.906976744186
77634174,77634207,0.941
77742921,77742957,0.95
77778666,77778694,1
77784213,77784243,0.967741935484
77915627,77915661,0.943
77980344,77980378,0.914285714286
79008644,79008668,1
84078103,84078127,0.92
84079145,84079173,0.931
84180185,84180212,0.964285714286
84297882,84297906,0.96
84396608,84396658,0.941176470588
84396661,84396685,0.96
84506117,84506147,0.903
84574314,84574349,0.916666666667
84574505,84574536,0.906
84576074,84576105,0.90625
84652424,84652450,1
84670902,84670926,0.92
85072642,85072669,0.928571428571
85125248,85125274,0.926
85201664,85201691,0.964285714286
85259663,85259693,0.935
85466826,85466854,0.931034482759
85580467,85580499,0.941176470588
85580529,85580600,0.958333333333
86157759,86157787,0.931034482759
86546057,86546081,0.96
88683885,88683911,0.925925925926
88770574,88770603,0.9
88823704,88823728,1
88892774,88892806,0.939393939394
88892775,88892807,0.939393939394
88984201,88984230,0.933333333333
89021516,89021550,0.914285714286
89021793,89021837,0.955555555556
89064246,89064276,0.9375
89582225,89582250,0.928571428571
89685099,89685126,0.964285714286
90717525,90717577,0.962264150943
91860933,91860962,0.966666666667
91962149,91962197,0.938775510204
91964880,91964905,0.961538461538
92030462,92030490,0.931034482759
92030487,92030515,0.931034482759
92074645,92074676,0.96875
92076045,92076069,0.92
92076544,92076588,0.958333333333
92166411,92166441,0.935
92273611,92273640,0.9
92286832,92286856,0.92
92792658,92792690,0.909
92831758,92831810,1
93346085,93346115,0.903225806452
93879789,93879813,0.962962962963
94122526,94122567,1
94232924,94232948,0.92
94820324,94820377,0.907407407407
95073418,95073442,0.92
95074337,95074361,0.92
99004681,99004706,0.923076923077
99666495,99666521,0.925925925926
100059143,100059171,0.965517241379
100059559,100059583,0.92
100131181,100131206,0.923076923077
100167778,100167828,0.960784313725
100351978,100352008,0.935483870968
100538594,100538634,0.951219512195
100960946,100960971,0.961538461538
103083231,103083278,0.917
103525100,103525164,0.923076923077
103539856,103539880,0.92
103656090,103656119,0.9
103695851,103695880,0.9
103750228,103750258,0.903225806452
107689511,107689538,0.928571428571
108244906,108244952,0.957446808511
108374939,108374979,0.928571428571
108449421,108449463,0.954545454545
108560105,108560144,0.95
108660924,108660948,0.92
108853123,108853150,0.929
108883895,108883919,0.96
108965332,108965361,0.933
109088902,109088933,0.90625
109089842,109089876,0.944444444444
109113421,109113473,0.924528301887
109212177,109212211,0.914285714286
109250128,109250155,0.964
109367229,109367258,0.9
109465322,109465349,0.928571428571
109510371,109510417,0.958333333333
109656550,109656595,0.934782608696
109910719,109910766,0.916666666667
110070738,110070765,0.964
110519692,110519743,0.923076923077
110889560,110889592,0.969696969697
110890568,110890592,0.92
111229682,111229709,0.964285714286
111427814,111427864,0.942307692308
111428789,111428833,0.978260869565
111428794,111428836,0.931818181818
111505125,111505151,0.962962962963
111563278,111563304,1
111740972,111741022,0.960784313725
112599078,112599116,0.923076923077
112599132,112599162,0.9375
112611970,112611994,1
112617722,112617758,0.947368421053
112706469,112706541,0.959459459459
112713061,112713097,0.947368421053
113071454,113071490,0.918918918919
113906047,113906074,1
113938934,113938966,0.939393939394
113939316,113939342,0.926
113961947,113961974,0.928571428571
114140886,114140913,0.929
114153008,114153032,0.92
114583493,114583523,0.96875
114583498,114583526,0.933333333333
114696376,114696402,0.925925925926
114738662,114738690,1
115768748,115768781,0.911764705882
116667520,116667564,0.911
117173366,117173390,1
117210213,117210244,1
117211701,117211731,0.903225806452
117367314,117367358,0.977777777778
117622317,117622368,0.961538461538
118009250,118009291,0.97619047619
118009850,118009890,0.951219512195
119416197,119416223,0.925925925926
120069416,120069446,0.903225806452
120160892,120160916,0.92
120177392,120177416,0.96
120178283,120178312,0.966666666667
120812918,120812960,0.933333333333
120888022,120888047,0.923076923077
120889448,120889516,0.971014492754
120913169,120913214,0.95652173913
144373890,144373958,0.930555555556
144375333,144375362,0.933333333333
144591161,144591185,0.96
144592583,144592643,0.967213114754
144915731,144915758,0.928571428571
145215875,145215920,0.934782608696
145242431,145242479,0.959183673469
145243868,145243896,0.931034482759
145393463,145393493,0.9375
145607204,145607230,0.925925925926
145913597,145913631,0.944444444444
145929356,145929380,1
145962633,145962661,0.931034482759
145996802,145996841,0.95
146088831,146088855,0.96
146090430,146090470,0.953488372093
146345021,146345102,0.940476190476
146346483,146346513,0.935483870968
146965792,146965820,1
148108847,148108893,0.9375
148459838,148459886,0.938775510204
148483559,148483631,0.921052631579
148485004,148485033,0.933333333333
148590037,148590066,0.933333333333
148807349,148807393,0.955555555556
149082962,149082987,0.923076923077
149498847,149498873,0.963
149500414,149500460,0.9375
149582050,149582075,0.923076923077
149583532,149583597,0.970588235294
149833238,149833262,1
149842107,149842142,0.916666666667
149843439,149843466,0.928571428571
149851674,149851724,0.941176470588
149860554,149860578,1
149888245,149888277,0.909090909091
149977123,149977147,0.92
150226676,150226706,0.935483870968
150226709,150226739,0.903225806452
150228071,150228095,0.96
150236043,150236075,0.939393939394
150284004,150284032,1
150293078,150293110,0.909090909091
150364656,150364681,1
150506490,150506516,0.964285714286
150506575,150506607,1
150507567,150507592,1
150555712,150555742,0.935483870968
150555860,150555885,0.923
150579768,150579817,0.9
150693844,150693877,0.941176470588
150695124,150695153,0.933
150719256,150719297,0.97619047619
150721099,150721129,0.935483870968
150766487,150766518,0.9375
150806996,150807020,0.96
150807047,150807081,0.914285714286
150807084,150807131,0.958333333333
150925014,150925040,0.925925925926
150925521,150925555,0.914
151036185,151036218,0.911764705882
151038003,151038034,0.9375
151057696,151057730,0.945945945946
151171829,151171853,0.92
151172800,151172832,0.909090909091
151253954,151253996,0.93023255814
151261164,151261199,0.944444444444
151280707,151280737,0.903
151284798,151284829,0.9375
151316815,151316841,1
151397671,151397695,0.92
151398419,151398452,0.941176470588
151425194,151425218,0.96
151611043,151611082,0.9
151637154,151637182,0.931034482759
151825248,151825296,0.918
151854389,151854414,0.961538461538
151987026,151987053,0.964285714286
152037185,152037212,0.929
152157563,152157605,0.954545454545
152511399,152511424,0.961538461538
152512799,152512838,0.95
152514137,152514181,0.95652173913
152709989,152710015,0.925925925926
152710019,152710067,0.96
152774454,152774496,0.954545454545
152807038,152807063,0.961538461538
152807083,152807111,0.965517241379
152825539,152825569,0.935483870968
152882660,152882689,0.933333333333
152971577,152971625,0.94
152971900,152971926,0.962962962963
153113993,153114025,0.969696969697
153218907,153218942,0.972
153312603,153312637,0.914285714286
153347358,153347384,0.962962962963
153389612,153389652,0.951219512195
153417026,153417050,0.96
153440897,153440961,0.969230769231
153539454,153539483,0.933333333333
153616751,153616783,0.939393939394
153634819,153634859,0.902
153658246,153658274,0.931034482759
153773987,153774018,0.9375
153828448,153828493,0.934782608696
153943677,153943701,0.96
153943679,153943703,0.96
153945554,153945605,0.923076923077
153987773,153987801,0.965517241379
153989240,153989266,1
153989891,153989919,0.931034482759
154057695,154057741,0.957446808511
154174373,154174411,0.95
154183850,154183878,0.931034482759
154191334,154191358,0.92
154270760,154270786,0.962962962963
154271911,154271939,0.931034482759
154487850,154487877,0.928571428571
154558619,154558652,0.941176470588
154560114,154560138,0.96
154560142,154560166,0.96
154607723,154607752,0.966666666667
154869728,154869770,0.953488372093
154869841,154869879,0.974
154870968,154871001,0.941176470588
154991229,154991257,0.933333333333
155035056,155035080,0.96
155064070,155064098,0.931
155140916,155140950,0.942857142857
155608815,155608843,0.931
155609222,155609246,0.96
155708530,155708559,0.9
155719543,155719567,0.96
155720325,155720354,0.966666666667
155721347,155721373,0.925925925926
155721381,155721418,0.921052631579
155735109,155735133,0.96
155736355,155736381,0.925925925926
155854138,155854163,0.923
155935213,155935240,0.964285714286
155939751,155939777,0.925925925926
155953747,155953787,0.90243902439
155985155,155985187,0.939393939394
155986050,155986076,0.925925925926
155987030,155987063,0.970588235294
156021482,156021520,0.948717948718
156053813,156053858,0.95652173913
156082018,156082046,0.965517241379
156125971,156125996,0.961538461538
156127508,156127536,0.965517241379
156211062,156211104,0.931818181818
156248520,156248549,0.9
156296550,156296584,0.942857142857
156296584,156296612,0.931034482759
156296612,156296646,0.971428571429
156299979,156300006,1
156368528,156368552,0.96
156418448,156418472,1
156428452,156428505,0.944444444444
156573765,156573792,0.964285714286
156602547,156602575,0.931034482759
156621725,156621754,0.9
156623037,156623077,0.977272727273
156623038,156623085,0.9375
156646651,156646680,0.967
156677982,156678020,0.95
156729402,156729442,0.90243902439
156787447,156787501,0.928571428571
156817045,156817075,0.9375
156817427,156817455,0.965517241379
156902232,156902259,0.964
156921712,156921766,0.964285714286
156921713,156921767,0.964285714286
157046226,157046251,0.961538461538
157100415,157100440,0.928571428571
157137513,157137555,0.931818181818
157599083,157599138,0.928571428571
157992939,157992982,0.931818181818
157993304,157993340,0.945945945946
157993573,157993597,1
158086424,158086450,0.964285714286
158252901,158252931,0.935483870968
158254036,158254077,0.928571428571
158254790,158254836,0.9375
158331979,158332033,0.909090909091
158464640,158464664,0.92
158565059,158565084,0.962
158702258,158702291,0.941176470588
158845220,158845253,1
159013163,159013188,1
159017459,159017484,0.923076923077
159437912,159437941,0.933333333333
159714252,159714296,0.978
159856761,159856790,0.933333333333
159890748,159890776,0.931034482759
159942738,159942769,0.96875
160033671,160033696,0.923076923077
160043278,160043318,0.928571428571
160082495,160082519,0.92
160150979,160151021,0.954545454545
160197286,160197310,0.92
160209510,160209546,0.947368421053
160209512,160209548,0.947368421053
160240094,160240123,0.933333333333
160284725,160284750,0.961538461538
160370380,160370404,0.92
160647763,160647812,0.96
160712462,160712491,0.9
160955533,160955557,0.92
160955874,160955899,0.923076923077
161039273,161039318,0.95652173913
161064784,161064836,0.962264150943
161064853,161064882,0.944444444444
161065549,161065581,0.939
161065869,161065914,1
161066645,161066676,0.90625
161089672,161089696,0.92
161097210,161097247,0.921
161097693,161097741,0.959183673469
161097741,161097779,0.925
161152025,161152049,0.92
161167553,161167584,0.96875
161214274,161214304,0.967741935484
161223060,161223096,0.947368421053
161225920,161225945,0.923076923077
161235255,161235282,0.964285714286
161236726,161236758,0.909090909091
161237739,161237768,0.9
161239674,161239704,0.935483870968
161307003,161307038,0.916666666667
161311399,161311459,0.951612903226
161313027,161313057,0.903225806452
161504879,161504912,0.941176470588
161513317,161513341,0.92
161631972,161631996,0.92
162069750,162069780,0.903225806452
162496409,162496437,0.931034482759
162767806,162767833,0.964
163204309,163204353,0.95652173913
163324887,163324917,0.935
164559083,164559127,0.911
164562457,164562495,0.95
164792605,164792632,0.964
165354735,165354759,1
165421526,165421554,0.931
165753473,165753499,0.962962962963
165754993,165755023,0.903225806452
165755661,165755687,0.926
165826298,165826325,0.929
166975037,166975073,0.918918918919
166988349,166988373,1
167629580,167629605,0.923076923077
167629615,167629640,0.923
167630722,167630753,1
168177181,168177210,1
169110568,169110592,0.92
169323834,169323861,0.964285714286
169587581,169587613,0.909090909091
169620800,169620832,0.969696969697
169620949,169620979,0.96875
169620950,169620980,0.96875
169621092,169621120,0.966
